APN,Registered Date,Property Type,Property Location,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Contact Phone
5549028023,01/29/2014,Multi-Family,"6828 W ALTA LOMA TER
Los Angeles, CA 90068
(34.109256843000026, -118.33700536099997)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5549031025,08/25/2014,Single Family,"6801 W PARK GLENN DR
Los Angeles, CA 90068
(34.118949163000025, -118.34150289299998)",,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5549031035,03/05/2014,Single Family,"6801 W PARK GLENN DR
Los Angeles, CA 90068
(34.118949163000025, -118.34150289299998)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5550017073,06/02/2014,Single Family,"7320 W HAWTHORN AVE
HOLLYWOOD, CA 90046
(34.09979326200005, -118.349519553)",,4,Caliber Home Loans,Arthur Ferrari,866-248-2679,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590 ,951-970-3899
5550026037,11/22/2014,Single Family,"7565 W DE LONGPRE AVE
HOLLYWOOD, CA 90046
(34.09621167900008, -118.35431412399998)",,4,"CITIMORTAGAE, INC",CODE VIOLATION,877-290-3997,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5550032054,04/01/2014,Single Family,"1735 FULLER AVE
LOS ANGELES, CA 90046
(34.10327084800008, -118.34899295999998)",,4,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5551002013,01/19/2014,Single Family,"7936 W HILLSIDE AVE
Los Angeles, CA 90046
(34.102103587000045, -118.36295976799994)",,4,Pennymac Loan Services,Joshua Herrera,937-910-1200,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5551003022,02/09/2014,Single Family,"7944 W FAREHOLM DR
Los Angeles, CA 90046
(34.10270392600006, -118.36262330199997)",,4,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5551009014,03/27/2014,Single Family,"1732 N NICHOLS CANYON RD
Los Angeles, CA 90046
(34.10265207300006, -118.35847969599996)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5551012012,11/26/2014,Single Family,"1803 N STANLEY AVE
Los Angeles, CA 90046
(34.103531264000026, -118.35623274699998)",,4,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5551017074,02/19/2014,Single Family,"1525 N HAYWORTH AVE
Los Angeles, CA 99999
(34.09852800500005, -118.36291657099997)",,5,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5551027007,01/15/2014,Single Family,"1326 N FAIRFAX AVE
HOLLYWOOD, CA 90046
(34.095280926000044, -118.36150674099997)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
5555012018,01/10/2014,Single Family,"1446 N QUEENS ROAD
HOLLYWOOD, CA 90069
(34.09653115200007, -118.37524885399995)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5555012027,01/17/2014,Single Family,"8401 W CRESTHILL ROAD
HOLLYWOOD, CA 90069
(34.09583978300003, -118.37416340399994)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5555029008,03/21/2014,Single Family,"1581 N CRESCENT HEIGHTS BLVD
HOLLYWOOD, CA 90069
(34.09986455600006, -118.36708624599999)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5556004013,01/21/2014,Single Family,"8184 W MANNIX DR
HOLLYWOOD, CA 90046
(34.10649608500006, -118.36949205399998)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Ken Scheller,1906   Irvine AVE  Newport Beach CA 92660 ,972-996-5000
5556004026,05/28/2014,Single Family,"8244 W MANNIX DR
HOLLYWOOD, CA 90046
(34.10554314800004, -118.37068351299996)",,4,Nationstar Mortgage LLC,Dianna Perez,469-549-2432,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5556005013,01/31/2014,Single Family,"8191 W BAIRD ROAD
HOLLYWOOD, CA 90046
(34.10652233400003, -118.37034837599998)",,4,"Selectr Portfolio Servicing, INC",FirstService Residential Realty,800-962-6010,Tom Jackman,Chandra Balle,1   Polaris Way ST  Aliso Viejo CA 92656 ,949-292-5582
5556009005,03/10/2014,Single Family,"8353 W YUCCA TR
HOLLYWOOD, CA 90046
(34.10429753100004, -118.37224139799997)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5556010030,11/11/2014,Single Family,"8515 W WALNUT DR
HOLLYWOOD, CA 90046
(34.10477803300006, -118.37690007299994)",,4,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5556011048,03/26/2014,Single Family,"8351 W KIRKWOOD DR
HOLLYWOOD, CA 90046
(34.103901147000045, -118.37356076099996)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5556012038,01/08/2014,Single Family,"8427 W BRIER DR
HOLLYWOOD, CA 90046
(34.10449494900007, -118.37519117)",,4,JP Morgan Chase,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5556020018,03/17/2014,Single Family,"8377 W GRAND VIEW DR
Los Angeles, CA 90046
(34.102921707000064, -118.37344092299998)",,5,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5556031022,10/29/2014,Single Family,"1646 N WOODS DR
HOLLYWOOD, CA 90069
(34.100800356000036, -118.36963839299995)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
5556034007,09/15/2014,Single Family,"8356 W SUNSET VIEW DR
HOLLYWOOD, CA 90069
(34.09967918600006, -118.37218839299999)",,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5558006018,01/15/2014,Single Family,"1611 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.10053763600007, -118.38083857299995)",,4,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5558010019,02/03/2014,Single Family,"8706 W SUNSET PLAZA PL
HOLLYWOOD, CA 90069
(34.09926321200004, -118.37980151899995)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5558011013,12/09/2014,Single Family,"1586 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.099370374000046, -118.38053667499997)",,4,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5558012007,04/01/2014,Single Family,"1628 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.10062981800007, -118.38154376899996)",,4,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5558014003,02/03/2014,Single Family,"1916 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.103405665000025, -118.38205653499995)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5558014006,03/27/2014,Single Family,"1900 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.10310031100005, -118.38248863999996)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5558021013,03/13/2014,Single Family,"8613 W FRANKLIN AVE
Los Angeles, CA 90069
(34.10059064100005, -118.37784955399997)",,5,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,Martinez Building and Development,Boler Markeese,7522   Finevale DR  DOWNEY CA 90240 ,623-444-0552
5558022009,08/25/2014,Single Family,"1608 N QUEENS RD
Los Angeles, CA 90069
(34.09985433300005, -118.37709135199998)",,5,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5558023007,03/31/2014,Single Family,"1731 N FRANKLIN WAY
Los Angeles, CA 90069
(34.100397230000056, -118.37504639499997)",,5,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5558023011,01/15/2014,Single Family,"8545 W FRANKLIN AVE
Los Angeles, CA 90069
(34.099861246000046, -118.37604047099995)",,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5559008018,03/25/2014,Single Family,"1276 N SUNSET PLAZA DR
HOLLYWOOD, CA 90069
(34.095089647000066, -118.38191595599994)",,4,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5559009003,01/16/2014,Single Family,"1325 N LONDONDERRY PL
HOLLYWOOD, CA 90069
(34.09400880700008, -118.37888199799994)",,4,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835
5560019027,03/10/2014,Single Family,"1240 N HILLDALE AVE
HOLLYWOOD, CA 90069
(34.092592653000054, -118.38667948899996)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5561007032,03/27/2014,Single Family,"9219 W ROBIN DR
HOLLYWOOD, CA 90069
(34.10277651900003, -118.38954867099994)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5562007006,01/30/2014,Single Family,"8748 W LOOKOUT MOUNTAIN AVE
HOLLYWOOD, CA 90046
(34.10868426800005, -118.38382182999999)",,4,Citi Financial Mortgage,Charlie Schwarck,310-385-7527,Essex and Harvey,Charlie Schwarck,301  N Canon DR 321 Beverly Hills CA 90210 ,310-385-7527
5562008029,01/24/2014,Single Family,"2012 N OAKSTONE WAY
HOLLYWOOD, CA 90046
(34.107745159000046, -118.38374693199995)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5562013014,04/10/2014,Single Family,"8530 W APPIAN WAY
HOLLYWOOD, CA 90046
(34.106762262000075, -118.37959526099996)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5563008026,08/08/2014,Single Family,"8740 W WONDERLAND AVE
Los Angeles, CA 90046
(34.11205584500004, -118.38551453199995)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5563020015,02/03/2014,Single Family,"9016 W CRESCENT DR
HOLLYWOOD, CA 90046
(34.108510274000025, -118.38729711199994)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5563026019,01/02/2014,Single Family,"2001 N OAKSTONE WAY
HOLLYWOOD, CA 90046
(34.10782923000005, -118.38382225599997)",,4,JP Morgan Chase,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5563027005,11/26/2014,Single Family,"8951 W APPIAN WAY
HOLLYWOOD, CA 90046
(34.106477649000055, -118.38503748799997)",,4,Bank of America c/o Select Portfolio Servicing,n/a n/a,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
5564007005,03/26/2014,Single Family,"8675 W WONDERLAND AVE
Los Angeles, CA 90046
(34.11294655900008, -118.38446019399998)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2225,MCS Trashout,30262   Crown Valley PKWY B-228 Laguna Nigel CA 92677 ,866-563-1100
5564012029,05/12/2014,Single Family,"8710 W WONDERLAND PARK AVE
Los Angeles, CA 90046
(34.11318853800003, -118.38486925399997)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5564015016,05/29/2014,Single Family,"2473 N CREST VIEW DR
Los Angeles, CA 90046
(34.116883906000055, -118.39021584199998)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5564022009,01/24/2014,Single Family,"2234 N RIDGEMONT DR
Los Angeles, CA 90046
(34.111576496000055, -118.38748378199995)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5564025001,09/09/2014,Single Family,"8737 W WONDERLAND AVE
Los Angeles, CA 90046
(34.11232893600004, -118.38532440599994)",,4,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5564025005,10/03/2014,Single Family,"8749 W WONDERLAND AVE
Los Angeles, CA 90046
(34.11199131700005, -118.38572194299996)",,4,US Dept of HUD,Tammy Massone,714-796-5577,Sentinel Field Services,Kristi Kimball,375  S State Street  D Clearfield UT 84015 ,801-920-6764
5565001017,11/06/2014,Single Family,"2776 N LAUREL CANYON PL
Los Angeles, CA 90046
(34.12078207500008, -118.373727842)",,4,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5565002010,09/05/2014,Single Family,"2785 N LAUREL CANYON PL
Los Angeles, CA 90046
(34.12080627300003, -118.37417377499997)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5565019034,01/14/2014,Single Family,"8020 W ZEUS DR
Los Angeles, CA 90046
(34.11359376900003, -118.36967587899994)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5565020001,07/07/2014,Single Family,"8130 W WILLOW GLEN RD
Los Angeles, CA 90046
(34.11668066900006, -118.37291293099997)",,4,ONE WEST BANK,LEAH COLLINS,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405 ,909-289-1453
5565028040,07/16/2014,Single Family,"2652 N LAUREL CANYON BLVD
Los Angeles, CA 90046
(34.119125094000026, -118.37568672099997)",,4,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5565035005,01/08/2014,Single Family,"2543 N LAUREL PASS
Los Angeles, CA 90046
(34.11698876300005, -118.38213834699997)",,4,JP Morgan Chase,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5565045020,11/26/2014,Single Family,"2416 N LAUREL PASS
Los Angeles, CA 90046
(34.114849141000036, -118.38068406599996)",,5,Bank of America  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
5567003014,02/21/2014,Multi-Family,"2211 1 2 N STANLEY HILLS DR
Los Angeles, CA 90046
(34.097150154000076, -118.35826821299997)",,5,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5567005010,01/14/2014,Single Family,"2362 N STANLEY HILLS DR
HOLLYWOOD, CA 90046
(34.113787724000076, -118.37476143799995)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5567010004,01/17/2014,Single Family,"2161 N GROVELAND DR
Los Angeles, CA 90046
(34.110229478000065, -118.37599437999995)",,5,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5567015034,02/27/2014,Single Family,"8561 W NASH DR
HOLLYWOOD, CA 90046
(34.106114680000076, -118.37706254499994)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5567023009,05/22/2014,Single Family,"1930 N WEEPAH WAY
HOLLYWOOD, CA 90046
(34.106968521000056, -118.37400438899999)",,4,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5567028010,02/03/2014,Single Family,"8149 W KIRKWOOD DR
HOLLYWOOD, CA 90046
(34.10761495100007, -118.37056713299995)",,4,Capital One,Levitia Costner,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5569008028,10/01/2014,Single Family,"2335 N JUPITER DR
Los Angeles, CA 90046
(34.111326451000025, -118.36375138599999)",,4,Bank of America,Chad McLean,800-669-2443,SAFEGUARD PROPERTIES,MIRANDA KUBE,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5569009003,03/19/2014,Vacant Residential,"7611 W JALMIA PL
Los Angeles, CA 90046
(34.11906748000007, -118.36108500499995)",,4,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5569018001,03/06/2014,Single Family,"2001 N NICHOLS CANYON ROAD
Los Angeles, CA 90046
(34.10726696200004, -118.36044664099995)",,4,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5569021053,01/10/2014,Single Family,"7508 W DEVISTA DR
Los Angeles, CA 90046
(34.118017751000025, -118.36227992199997)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5569023022,03/26/2014,Single Family,"2420 N HERCULES DR
Los Angeles, CA 90046
(34.11601393300003, -118.367521652)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5569027020,04/09/2014,Single Family,"7901 W ZEUS DR
Los Angeles, CA 90046
(34.11333833500004, -118.36806783299994)",,4,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5569036011,01/17/2014,Single Family,"8000 W DICKSON LANE
Los Angeles, CA 90046
(34.107813143000044, -118.36761383399994)",,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5570001012,09/12/2014,Single Family,"7436 W DEL ZURO DR
Los Angeles, CA 90046
(34.12016560400008, -118.35589627999997)",,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5570003008,05/29/2014,Single Family,"2729 N NICHOLS CANYON RD
Los Angeles, CA 90046
(34.11988329500008, -118.35791507799996)",,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5570003019,01/31/2014,Single Family,"2761 N NICHOLS CANYON RD
Los Angeles, CA 90046
(34.12032577100007, -118.35876315799999)",,4,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
