IncrementalID,ADPNumber,ADPStatus,Applicant,Entitlement,ProjectDescription,ProjectLocation,ProjectType,ADPReceivedDate,ADPSentToDivisionDate,EMDReceivedDate,ENGPermitReceivedDate,ENGPermitReceivedDateNA,ADPCompletionDate,TypeofCDP,TypeofExemption,CDPNumber,CDPSentDateToApplicant,CDPSentDateToApplicantNA,CDPReceivedDate,CDPReceivedDateNA,PublicHearingDate,PublicHearingDateNA,BHCApprovalDate,BHCApprovalDateNA,AppealableCDP,EndOfAppealPeriodDate,EndofAppealPeriodDateNA,CostalCommApprovalDate,CostalCommApprovalDateNA,CDPSentDateToDivsions,CDPSentDateToDivsionsNA,RiskAnalysis,SentToLAFD,LAFD10DayReview,ReportToApplicant,ReportToApplicantNA,Notes,CancellationFlag,CDPFolderName
241,130423-068,Completed,L.A. County - Dept. of Public Works,Franchise Agreement between LADOT and Harbot Department,"installation of two 3"" diameter HDPE conduits for telemetry communication purposes","intersection of East ""F"" Street and MacFarland Ave.",Development,04/23/2013 12:00:00 AM,04/24/2013 12:00:00 AM,05/24/2013 12:00:00 AM,10/08/2013 12:00:00 AM,FALSE,10/08/2013 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,08/14/2013 12:00:00 AM,FALSE,8/1/13: ADP 130423-068 (East F Street and FcFarland Ave.) is authorized  based on franchise agreement with LADOT.,FALSE,
242,130423-069,Cancelled,L.A. County - Dept. of Public Works,,"installation of two 2.5"" diameter PVC schedule 80 conduits for telemetry communication purposes",Dominguez Channel railroad crossing -  East Grant Street,Development,04/23/2013 12:00:00 AM,04/24/2013 12:00:00 AM,05/24/2013 12:00:00 AM,,FALSE,10/16/2013 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"10/3/2013: CANCELLED

10/16/2013: Cancellation Notice Sent Out. Canceled because applicant requested.",TRUE,
243,130423-070,Completed,POLA,Port owned,Panzerbelt cable trench repair,Berths 226-232,Development,04/23/2013 12:00:00 AM,04/24/2013 12:00:00 AM,05/10/2013 12:00:00 AM,,FALSE,05/13/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,05/13/2013 12:00:00 AM,FALSE,,FALSE,
244,130424-071,Completed,Wilmington Youth Sailing Center,TEUP 1370,use of vacated slip for mooring 45-foot boat for 18 months to be used as floating office,Berth 203 - former Colonial Yacht Anchorage site,Administrative,04/24/2013 12:00:00 AM,04/24/2013 12:00:00 AM,05/16/2013 12:00:00 AM,,FALSE,05/09/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,Received executed TEUP on 5/9/2013,FALSE,
245,130424-072,Completed,"TraPac, Inc.",Permit No. 881,installation of 16 radiation detection portal monitors (RPMs) and 1 pre-manufactured U.S. Customs and Border Protection booth with bathroom,"920 W. Harry Bridges Blvd., Wilmington 90744",Development,04/24/2013 12:00:00 AM,04/24/2013 12:00:00 AM,05/08/2013 12:00:00 AM,12/03/2013 12:00:00 AM,FALSE,12/03/2013 12:00:00 AM,Exempt,30610(b),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,05/10/2013 12:00:00 AM,FALSE,10/2/13: ENG to issue this week or next week,FALSE,
246,130425-073,Completed,P-BID,TEUP 1372,parking for San Pedro Downtown trolley's,Berth 58,Administrative,04/25/2013 12:00:00 AM,04/25/2013 12:00:00 AM,05/15/2013 12:00:00 AM,,FALSE,05/17/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"Received EXECUTED TEUP on May 17, 2013",FALSE,
247,130430-074,Completed,KWI International,N/A,extension of FTZ Operating Agreement No. 2605,"18655 Bishop Ave., Carson",Administrative,04/30/2013 12:00:00 AM,04/30/2013 12:00:00 AM,05/15/2013 12:00:00 AM,,FALSE,05/15/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
248,130430-075,Completed,"GeoDesign, Inc.",TEUP 1378,geotechnical explorations for proposed lineage processing facility/freezer,southwest corner of Cannery St. and Tuna St.,Development,04/30/2013 12:00:00 AM,05/09/2013 12:00:00 AM,05/24/2013 12:00:00 AM,09/06/2013 12:00:00 AM,FALSE,09/06/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,05/29/2013 12:00:00 AM,FALSE,8/28/13: Under ENG Review,FALSE,
249,130508-076,Completed,POLA,Port-Owned,renovation of Bekins Warehouse for Port Archive Facility,245 N. Fries Ave. Wilmington,Development,05/08/2013 12:00:00 AM,05/09/2013 12:00:00 AM,06/04/2013 12:00:00 AM,,FALSE,06/05/2013 12:00:00 AM,Exempt,Outside CZ,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,06/05/2013 12:00:00 AM,FALSE,,FALSE,
250,130508-077,Completed,Kinder Morgan,Permit 708,demolition and remediation of refined petroleum terminal,Berths 119-120,Development,05/08/2013 12:00:00 AM,05/15/2013 12:00:00 AM,06/03/2013 12:00:00 AM,12/04/2013 12:00:00 AM,FALSE,12/04/2013 12:00:00 AM,Level III,N/A,13-08,,FALSE,09/04/2013 12:00:00 AM,FALSE,08/08/2013 12:00:00 AM,FALSE,08/08/2013 12:00:00 AM,FALSE,2,08/21/2013 12:00:00 AM,FALSE,,TRUE,09/04/2013 12:00:00 AM,FALSE,,,,06/27/2013 12:00:00 AM,FALSE,10/2/13: Under ENG review; Received final removal drawings,FALSE,CDP 13-08 (Kinder Morgan)
252,130515-078,Completed,POLA,Port-owned,Pavement repair,Berths 401-406,Development,05/15/2013 12:00:00 AM,05/16/2013 12:00:00 AM,05/24/2013 12:00:00 AM,,FALSE,05/29/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,05/29/2013 12:00:00 AM,FALSE,,FALSE,
253,130515-079,Completed,Phillips 66,RP 9224,excavate and repair a 12 inch oil pipeline,dirt area south of Harry Bridges Blvd. b/w Mar Vista Ave. and Hawaiian Ave. and east of King Ave.,Development,05/15/2013 12:00:00 AM,05/16/2013 12:00:00 AM,05/24/2013 12:00:00 AM,06/27/2013 12:00:00 AM,FALSE,06/27/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,06/04/2013 12:00:00 AM,FALSE,,FALSE,
254,130516-080,Completed,Chevron,Permit 486,excavation and removal of 4 pipeline segments to mitigate conflicts with 110 Fwy. Widening at John S. Gibson Blvd.,Corner of Pacific and Channel near rail lines,Development,05/16/2013 12:00:00 AM,05/16/2013 12:00:00 AM,06/10/2013 12:00:00 AM,10/30/2013 12:00:00 AM,FALSE,10/30/2013 12:00:00 AM,Exempt,Outside CZ,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,06/19/2013 12:00:00 AM,FALSE,"10/2/2013: Referenced Sept. 25, 2013 e-mail.

7/25/13:Now replacing 8 pipes",FALSE,N/A
255,130517-081,Completed,The National Homeland Security,TEUP 1373,National Homeland Security Conference Reception at the USS Iowa and static vehicle show,Pacific Battleship Center Parking Lot,Administrative,05/17/2013 12:00:00 AM,05/17/2013 12:00:00 AM,05/24/2013 12:00:00 AM,,FALSE,06/05/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,Received EXECUTED TEUP on 6/5/13,FALSE,N/A
256,130517-082,Completed,Boys  & Girls Clubs of the Los Angeles Harbor,TEUP 1375,"Requesting Parking for the 8th Annual ILWU/PMA Luncheon on June 14, 2013.",Liberty Hill Plaza,Administrative,05/17/2013 12:00:00 AM,05/17/2013 12:00:00 AM,05/24/2013 12:00:00 AM,,FALSE,06/12/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,Received EXECUTED TEUP on 6/12/13,FALSE,N/A
257,130520-083,Accepted,Gateway Logistics LLC,,container parking,"950 Murdock Ave., Wilmington",Development,05/20/2013 12:00:00 AM,05/21/2013 12:00:00 AM,,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"11/4/13: Frank sent cost of paving and other improvements to applicant.
1/27/14: Frank met with applicant two weeks ago to discuss paving costs.",FALSE,
259,130520-084,Completed,Cathay Bank,Concession Agreement 518,Groundwater remediation system drainline installation,"210 Whalers Walk, Berth 31, San Pedro",Development,05/20/2013 12:00:00 AM,05/21/2013 12:00:00 AM,06/07/2013 12:00:00 AM,08/08/2013 12:00:00 AM,FALSE,08/08/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,07/17/2013 12:00:00 AM,FALSE,7/16/13: TEUP will not be issued. Applicant will need to contact and coordinate with Cal Yacht about the activities that will occur on Cal Yacht's lease hold area.,FALSE,
260,130521-085,Cancelled,Ocean Yachting,TEUP 1377,(CANCELLED) storage of sails and equipment in shipping containers,Cabrillo Way Marina,Administrative,05/21/2013 12:00:00 AM,05/23/2013 12:00:00 AM,05/24/2013 12:00:00 AM,,FALSE,10/02/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,CANCELLED,TRUE,
261,130521-086,Completed,"International Lobster Festivals, Inc.",TEUP 1379,"use of POC parking lot and adjacent park areas for the Lobster Festival - Sept. 12-15, 2013",south end of POC parking lot and adjacent park areas,Administrative,05/21/2013 12:00:00 AM,05/22/2013 12:00:00 AM,05/29/2013 12:00:00 AM,09/11/2013 12:00:00 AM,FALSE,09/11/2013 12:00:00 AM,N/A,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,TRUE,"8/27/2013: Received Executed TEUP
8/28/2013: Per Marco, John wants to look into this. Has been Development in the past because of tent",FALSE,
262,130523-087,Completed,Conquer the BridgeLLC,TEUP 1376,"5.3 mile run- Use of space area forstaging, tents, chairs for 9/2/13",monument area on 5th and Harbor,Development,05/23/2013 12:00:00 AM,05/23/2013 12:00:00 AM,05/29/2013 12:00:00 AM,08/28/2013 12:00:00 AM,FALSE,08/28/2013 12:00:00 AM,Exempt,30610(i)(1),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,05/30/2013 12:00:00 AM,FALSE,,FALSE,
263,130523-088,Accepted,Terminal Island WRP,Permit No. 853,Phase 2 - Ultimate Expansion,"445 Ferry Street, San Pedro",Development,05/23/2013 12:00:00 AM,05/23/2013 12:00:00 AM,06/10/2013 12:00:00 AM,,FALSE,,Level III,N/A,13-09,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,06/27/2013 12:00:00 AM,FALSE,"10/2/13: Talk to Dennis. 
Was going to the Board in August - Pulled.

10/28/13: Per Dennis, on hold.  Chris Brown is working with Bureau of Sanitation to address issues

11/8/13: PED Received Revised EA Exemption with Permit Conditions.  Replaced original.

12/5/13: Going to the Board 12/12

12/12/13: Item passed, prop. 5 period ends 12/26/13",FALSE,
264,130604-089,Completed,Redlands Business Center LLC,N/A,Redlands wish to maintain FTZ Status and to extend agreement No. 08-2698,Site 22,Administrative,06/04/2013 12:00:00 AM,06/04/2013 12:00:00 AM,06/10/2013 12:00:00 AM,,FALSE,06/10/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
265,130604-090,Completed,"Ferguson Enterprise, Inc.",TEUP 1380,Use of site Location for catered event. Need to hold space for catering and table sitting area for 300-350 people,Area Adjacent to USS Iowa,Administrative,06/04/2013 12:00:00 AM,06/04/2013 12:00:00 AM,06/10/2013 12:00:00 AM,,FALSE,08/14/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"Waiting on Executed TEUP
8/14/2013: Received Executed TEUP",FALSE,
266,130607-091,Completed,Pioneer Green Energy,n/a,installation of temporary electronic meterological measurement unit for 2 years,Middle Breakwater,Development,06/07/2013 12:00:00 AM,06/07/2013 12:00:00 AM,07/30/2013 12:00:00 AM,,FALSE,10/17/2013 12:00:00 AM,Level I,N/A,13-11,10/10/2013 12:00:00 AM,FALSE,10/17/2013 12:00:00 AM,FALSE,09/19/2013 12:00:00 AM,FALSE,09/19/2013 12:00:00 AM,FALSE,,,FALSE,,FALSE,10/17/2013 12:00:00 AM,FALSE,2,,,08/12/2013 12:00:00 AM,FALSE,,FALSE,SpiDAR in Middle Breakwater
268,130611-092,Completed,ExxonMobil Oil Corporation,Permit 704,lengthening of microfine cement barrier,"799 South Seaside Ave., Terminal Island - Berth 238",Development,06/11/2013 12:00:00 AM,06/12/2013 12:00:00 AM,06/19/2013 12:00:00 AM,07/24/2013 12:00:00 AM,FALSE,07/24/2013 12:00:00 AM,Exempt,30610(b),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,06/28/2013 12:00:00 AM,FALSE,,FALSE,
269,130617-093,Completed,Pacific Bell Tel Co.,TEUP 1385,access manholes to prove path for fiber cable to Berth 93,manhole 134 in street and manhole 155 in parking lot,Development,06/17/2013 12:00:00 AM,06/17/2013 12:00:00 AM,07/03/2013 12:00:00 AM,10/08/2013 12:00:00 AM,FALSE,10/08/2013 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,2,,,07/30/2013 12:00:00 AM,FALSE,PED:Received Executed TEUP 2/20/2014,FALSE,
270,130618-094,Completed,"The Boot Campaign, Inc.",TEUP 1383,"use of USS Iowa parking lot for military charity fundraising event ""Boot Ride"" on August 25, 2013
*there will be a stage",Parking lot of USS Iowa,Administrative,06/18/2013 12:00:00 AM,06/18/2013 12:00:00 AM,06/21/2013 12:00:00 AM,,FALSE,08/29/2013 12:00:00 AM,Exempt,30610(i)(1),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,07/16/2013 12:00:00 AM,FALSE,,FALSE,
271,130618-095,Completed,Evolution Enterprises Holdings Inc.,N/A,Execute FTZ operating agreement,16518 Valley Blvd. La Puente 91744,Administrative,06/18/2013 12:00:00 AM,06/18/2013 12:00:00 AM,07/03/2013 12:00:00 AM,,FALSE,07/03/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
272,130618-096,Completed,Cirque Du Soleil,TEUP 1384,"Theatrical Circus, Totem",3011 South Miner Street,Development,06/18/2013 12:00:00 AM,06/18/2013 12:00:00 AM,07/19/2013 12:00:00 AM,09/03/2013 12:00:00 AM,FALSE,09/03/2013 12:00:00 AM,Level I,N/A,13-10,,FALSE,09/03/2013 12:00:00 AM,FALSE,,FALSE,09/03/2013 12:00:00 AM,FALSE,,,FALSE,,FALSE,09/03/2013 12:00:00 AM,FALSE,,,,07/22/2013 12:00:00 AM,FALSE,Sept. 3 Deadline!,FALSE,CDP 13-10 (Cirque)
273,130619-097,Completed,Southern California Gas Co.,Order # 4506,(WORK COMPLETED) Abandon gas service,Berth 84 at 6th and Sampson Way,Development,06/19/2013 12:00:00 AM,06/20/2013 12:00:00 AM,07/03/2013 12:00:00 AM,,TRUE,08/28/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,TRUE,"-As work was done prior to ADP submittal no report to applicant was issued or HEP.
-Received $500 fee on 8/12/13",FALSE,
274,130620-098,Completed,Equilon Enterprises LLC  (dba Shell Oil Products),Permit 634,Installation of a double bottom and leak detection system for Tank M-26,Shell Bulk Facility located at Berth 168,Development,06/20/2013 12:00:00 AM,06/20/2013 12:00:00 AM,07/23/2013 12:00:00 AM,09/24/2013 12:00:00 AM,FALSE,09/24/2013 12:00:00 AM,Exempt,30610(d),n/a,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,1,,,08/20/2013 12:00:00 AM,FALSE,8/28/2013: HEP ready to issue,FALSE,
275,130627-099,Completed,CEVA Freight LLC,N/A,extension of FTZ Operating agreement 08-2722 - site number change from 9C to 30,"19600 Western Avenue, Torrance, CA 90501",Administrative,06/27/2013 12:00:00 AM,06/27/2013 12:00:00 AM,07/19/2013 12:00:00 AM,,FALSE,07/19/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
276,130627-100,Completed,"Eagle Marine Services, Ltd.",Permit 733,installation of one standby generator and two 3 ton HVAC units in server room,"1111 S. Earle Street, Terminal Island",Development,06/27/2013 12:00:00 AM,06/27/2013 12:00:00 AM,07/19/2013 12:00:00 AM,08/21/2013 12:00:00 AM,FALSE,08/21/2013 12:00:00 AM,Exempt,30610(b),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,2,,,07/30/2013 12:00:00 AM,FALSE,,FALSE,
277,130715-101,Accepted,POLA,Port owned,Yang Ming - Terminal redevelopment consisting of construction of new wharf at Berths 127-129 and two (2) additional rail tracks,Berths 121-131 West Basin Intermodal Container Transfer Facility,Development,07/15/2013 12:00:00 AM,07/15/2013 12:00:00 AM,,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"12/5/13: There was a change in scope. Therefore, EIR will take additional 6 to 12 months.

3/17/2014: Received Updated ADP Forms and Sent to Divisions

4/8/14: NOP released",FALSE,
278,130723-102,Completed,San Pedro Bocce Club,TEUP 1386,"Bocce Ball Tournment on Oct. 27, 2013",Berth 95,Administrative,07/23/2013 12:00:00 AM,07/24/2013 12:00:00 AM,08/02/2013 12:00:00 AM,,FALSE,08/16/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,3,,,,FALSE,-Received Executed TEUP via e-mail on 8/16/2013,FALSE,
279,130723-103,Accepted,ExxonMobil Oil Corporation,Permit 418,"TraPac Backlands Project - pipeline conflicts. Excavate, remove, re-route, and when necessary protect in place or abandon pipelines","Locations vary - street, Railroad ROW, and Container Storage",Development,07/23/2013 12:00:00 AM,07/23/2013 12:00:00 AM,09/06/2013 12:00:00 AM,,FALSE,,Level I,N/A,14-04,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,10/03/2013 12:00:00 AM,FALSE,2/24/14: Per meeting with Adrienne F. applicant to provide revised scope.,FALSE,
280,130723-104,Completed,Vopak Terminals Los Angeles Inc.,Permit 560,Cathodic protection to 3 pipelines for Berth 200 Rail Yard Project,Avalon Blvd. and E. Water Street south of railraod tracks inside and outside of Vopak,Development,07/23/2013 12:00:00 AM,07/24/2013 12:00:00 AM,07/30/2013 12:00:00 AM,10/18/2013 12:00:00 AM,FALSE,10/18/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,07/31/2013 12:00:00 AM,FALSE,10/2/13: Electrical Engineers coordinating with Vopak,FALSE,
281,130724-105,Accepted,"New Cingular Wireless PCS, LLC",,install and operate an unmanned telecommunications facility,"801 Reeves Ave., San Pedro 90731",Development,07/24/2013 12:00:00 AM,07/25/2013 12:00:00 AM,08/16/2013 12:00:00 AM,,FALSE,,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"2/13/14: RED is working on RP, estimate completion time is 6 months
3/11/14: Per e-mail, applicant is  revised drawing
4/1/14: RED is working on 5 year lease that will need to be presented to the Harbor Commissioners and City Council.  Will take several months.",FALSE,
282,130730-106,Accepted,"Crimson California Pipeline, L.P.",,installation of crude oil pipeline within railroad right-of-ways,near Grant Street intersection and Alameda Street and Leeds Ave,Development,07/30/2013 12:00:00 AM,07/31/2013 12:00:00 AM,09/12/2013 12:00:00 AM,,FALSE,,Exempt,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"12/5/13: Joint RP, not issued yet 

8/28/13: Will require Term Permit

4/10/14: RED will go to the board in July 2014.",FALSE,
283,130731-107,Completed,Young Women's Christian Assn.,TEUP 1387,"Use of parking lot for 5K run/walk onSaturday, October,5, 2013",22nd Street Between Sampson Way and Harbor Blvd.,Administrative,07/31/2013 12:00:00 AM,07/31/2013 12:00:00 AM,08/16/2013 12:00:00 AM,,FALSE,09/11/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,09/11/2013 12:00:00 AM,FALSE,"8/28/2013: TEUP with the Applicant
9/11/2013: Executed TEUP Received. ADP Closed.",FALSE,
284,130731-108,Accepted,"TraPac, Inc.",Permit 881,installation of two (2) fuel tanks and installation of 39 automated stacking cranes,Fuel tanks at Berth 142 and 147,Development,07/31/2013 12:00:00 AM,08/08/2013 12:00:00 AM,10/03/2013 12:00:00 AM,,FALSE,,Level III,N/A,13-13,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,10/08/2013 12:00:00 AM,FALSE,"Board Approved 11/21/2013

4/8/14: Applicant is nonresponsive to drawing.",FALSE,
285,130731-109,Completed,Tesoro SoCal Pipeline Co. LLC,RP# 12-09,Close Interval Survey over existing pipelines,"South of Sepulveda Blvd., east of Dominguez Channel",Development,07/31/2013 12:00:00 AM,07/31/2013 12:00:00 AM,08/16/2013 12:00:00 AM,09/20/2013 12:00:00 AM,FALSE,09/20/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,08/22/2013 12:00:00 AM,FALSE,"Frank sent info today, 8/15/2013.",FALSE,
286,130805-110,Completed,Justice for Murdered Children,TEUP 1388,Use of Parking Lot and Grassy Area for Carnival and Festival. Will have a stage,Berth 75 Parking Lot,Administrative,08/05/2013 12:00:00 AM,08/06/2013 12:00:00 AM,10/03/2013 12:00:00 AM,,FALSE,10/25/2013 12:00:00 AM,Exempt,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"Per e-mail 10/10/13, the ADP will have a mobile stage. Therefore, no HEP is required
10/24/13: RED waiting for applicant to submit payment.
10/25/2013: Executed TEUP Received.",FALSE,
287,130806-111,Accepted,"Willkom Construction, Inc.",TEUP 1389,construction of Storm Conveyance System,"Fort MacArthur, San Pedro",Development,08/06/2013 12:00:00 AM,08/06/2013 12:00:00 AM,09/17/2013 12:00:00 AM,,FALSE,,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,09/24/2013 12:00:00 AM,FALSE,"10/2/13: Civil engineers and Willkom are coordinating

1/30/14: Applicant working with navy to revise scope",FALSE,
288,130807-112,Completed,ExxonMobil Oil Corporation,Permit 418,Potholing for relocation of pipeline facilities in conflict with Trapac Backland's Project,Trapac Container Terminal (locations vary-see map),Development,08/08/2013 12:00:00 AM,08/08/2013 12:00:00 AM,09/06/2013 12:00:00 AM,10/29/2013 12:00:00 AM,FALSE,10/29/2013 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,09/13/2013 12:00:00 AM,FALSE,10/2/13: HEP ready to issue,FALSE,
289,130809-113,Completed,NOVA Container Freight Station (NOVA),,Execute a FTZ Operating Agreement between POLA and NOVA,"1710 East Sepulveda Blvd., Carson, CA 90745",Administrative,08/09/2013 12:00:00 AM,08/09/2013 12:00:00 AM,08/19/2013 12:00:00 AM,,FALSE,08/28/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
290,130813-114,Completed,Yusen Terminals Inc.,Permit 692,Advancing a total of nine soil borings and collecting soil and groundwater samples,701 New Dock Street Terminal Island CA 90731,Development,08/13/2013 12:00:00 AM,08/14/2013 12:00:00 AM,08/20/2013 12:00:00 AM,09/27/2013 12:00:00 AM,FALSE,09/27/2013 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,08/22/2013 12:00:00 AM,FALSE,,FALSE,
291,130814-115,Completed,Los Angeles Police Department,TEUP 1390,LAPD will be conducting Law Enforcement Scenario based training exercises that will include door breaching and SWAT.,Navy Commissary Building at the former Navy Reserve Facility,Administrative,08/14/2013 12:00:00 AM,08/14/2013 12:00:00 AM,08/29/2013 12:00:00 AM,,FALSE,10/04/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"10/4/2013: Executed TEUP Received

11/12/13: Executed TEUP Received",FALSE,
292,130814-116,Completed,Pacific Unicomm Corp.,TEUP 1393,Long-term use to store a trash container bin for regulary scheduled Clean Wilmington Program community clean-ups,1001 Goodrich Street Wilmington CA 90744,Administrative,08/14/2013 12:00:00 AM,08/27/2013 12:00:00 AM,08/29/2013 12:00:00 AM,,FALSE,12/16/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"12/6/13: TEUP - A
pplicant needs insurance

12/16/2013:Executed TEUP Received by PED. ADP Closed.",FALSE,
293,130816-117,Completed,Fil AM Arts,TEUP 1391,Use of parking lots for festival attendees to explore San Pedro,22nd Street and Sampson Way,Administrative,08/16/2013 12:00:00 AM,08/19/2013 12:00:00 AM,08/29/2013 12:00:00 AM,,FALSE,09/04/2013 12:00:00 AM,Exempt,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,"8/28/2013: TEUP with CA
9/4/2013: Received Executed TEUP",FALSE,
