Depart #,Dept,Bldg #,Sub ID,Maint Dist,Bldg Name,Bldg Desc,Community,Zip Code,Council Dist,Square Ft,Location 1,Location 2,Location 3,Location 4
50,R&P,722,*,SD,TRIANGLE PARK,TRIANGLE PARK,VENICE,90291,6,0,"2600
",,"MARR
VENICE, California 90291
(33.98768450800003, -118.45593795099995)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,724,*,SD,TRINITY RECREATION CENTER,TRINITY RECREATION CENTER,LOS ANGELES,90011,9,0,"2416
",,"TRINITY
LOS ANGELES, California 90011
(34.018674446000034, -118.26569851999994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,724,A,SD,TRINITY REC CENTER,TRINITY REC CENTERE,LOS ANGELES,90011,9,0,"521
","E
(26.582349951000026, 101.71863635200003)","25TH
LOS ANGELES, California 90011
(34.17132256200006, -118.57263349799996)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,725,*,ND,BIG TUJUNGA CANYON,BIG TUJUNGA CANYON,TUJUNGA,91042,2,0,"11700
",,"BIG TUJUNGA CANY
TUJUNGA, California 91042
(34.25460011800004, -118.28725778799998)","RD
(44.15388848100008, 16.289998725000032)"
50,R&P,728,*,NA,VAL CREST CAMP,VAL CREST CAMP,LA CANADA,91304,0,0,"0
",,"STAR ROUTE
LA CANADA, California 91304
(34.22192133200008, -118.60967892099995)",
50,R&P,730,*,ND,VALLEY CIRCLE PARK,VALLEY CIRCLE PARK,CHATSWORTH,91311,12,0,"9000
",,"VALLEY CIRCLE
CHATSWORTH, California 91311
(34.250822769000024, -118.61841246699998)","DR
"
50,R&P,732,*,ND,VALLEY PLAZA PARK & REC CENTER,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91606,2,0,"12240
",,"ARCHWOOD
N. HOLLYWOOD, California 91606
(34.19212195000006, -118.39785649799995)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,A,ND,VALLEY PLAZA PARK & REC CENTER,COMMUNITY BUILDING,N. HOLLYWOOD,91605,2,0,"12240
",,"ARCHWOOD
N. HOLLYWOOD, California 91605
(34.20546245100007, -118.40193986299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,B,ND,VALLEY PLAZA PARK & REC CENTER,FIELD HOUSE,N. HOLLYWOOD,91605,2,0,"12240
",,"ARCHWOOD
N. HOLLYWOOD, California 91605
(34.20546245100007, -118.40193986299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,C,ND,VALLEY PLAZA PARK & REC CENTER,SWIMMING POOL AND BATH HOUSE,N. HOLLYWOOD,91605,2,0,"12240
",,"ARCHWOOD
N. HOLLYWOOD, California 91605
(34.20546245100007, -118.40193986299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,D,ND,VALLEY PLAZA PARK & REC CENTER,NATURE CENTER,N. HOLLYWOOD,91605,2,0,"6911
",,"LAUREL GROVE
N. HOLLYWOOD, California 91605
(34.21361396900005, -118.40087710799997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,E,ND,VALLEY PLAZA PARK & REC CTR,REC CENTER BLDG,N HOLLYWOOD,91605,2,0,"12401
",,"VANOWEN
N HOLLYWOOD, California 91605
(34.19395088700003, -118.39507011699999)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,F,ND,VALLEY PLAZA PARK & REC CTR,REC CENTER BLDG,N HOLLYWOOD,91606,2,0,"6653
",,"SAINT CLAIR
N HOLLYWOOD, California 91606
(34.188469637000026, -118.399807195)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,G,ND,VALLEY PLAZA PARK & REC CTR,REC CENTER BLDG,N HOLLYWOOD,91606,2,0,"6115
",,"LAUREL CANYON
N HOLLYWOOD, California 91606
(34.18668570500006, -118.39650949399999)","BL
"
50,R&P,732,H,ND,VALLEY PLAZA PARK & REC CTR,VALLEY PLAZA PARK,N HOLLYWOOD,91606,2,0,"6555
",,"SAINT CLAIR
N HOLLYWOOD, California 91606
(34.188469637000026, -118.399807195)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,I,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91605,0,0,"6905
",,"LAUREL GROVE
California 91605
(34.21361396900005, -118.40087710799997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,J,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91606,0,0,"6701
",,"LAUREL GROVE
California 91606
(34.183072362000075, -118.40088922499996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,K,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91605,0,0,"12460
",,"SHERMAN
California 91605
(34.201200208000046, -118.40929910399996)","WY
(43.000235832000044, -107.50089779999996)"
50,R&P,732,L,ND,VALLEY PLAZA PARK,VALLEY PLAZA PARK,N. HOLLYWOOD,91606,2,0,"6489
",,"SAINT CLAIR
N. HOLLYWOOD, California 91606
(34.188469637000026, -118.399807195)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,M,ND,REC & PARKS SERVICE,GRASS/TREES,,91606,2,0,"6715
",,"LAUREL GROVE
California 91606
(34.183072362000075, -118.40088922499996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,732,N,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,,91606,2,0,"12398
",,"KITTRIDGE
California 91606
(34.19029978900005, -118.38976138799995)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,O,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91605,0,0,"12264
",,"HART
California 91605
(34.19756004800007, -118.391585325)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,732,P,ND,VALLEY VICTORY CHILD CARE CENTER,,N. HOLLYWOOD,91606,2,0,"6451
",,"ST CLAIR
N. HOLLYWOOD, California 91606
(34.188469637000026, -118.399807195)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,734,*,ND,VANALDEN SENIOR CITIZEN CENTER,VANALDEN SENIOR CITIZEN CENTER,NORTHRIDGE,91324,12,0,"8956
",,"VANALDEN
NORTHRIDGE, California 91324
(34.23980706000003, -118.54919690399998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,736,*,SD,VAN NESS RECREATION CENTER,VAN NESS RECREATION CENTER,LOS ANGELES,90047,8,0,"5720
",,"2ND
LOS ANGELES, California 90047
(34.32367254700006, -118.45577256599995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,736,A,SD,VAN NESS RECREATION CENTER,VAN NESS RECREATION CENTER,LOS ANGELES,90047,8,0,"5750
",,"2ND
LOS ANGELES, California 90047
(34.32367254700006, -118.45577256599995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,736,B,SD,VAN NESS RECREATION CENTER,,LOS ANGELES,90047,8,0,"5715
","S
(36.99999657200004, 127.49999749000006)","VAN NESS
LOS ANGELES, California 90047
(33.95687165100003, -118.30907840499998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,740,*,ND,VAN NORMAN LAKES RESERVOIR,VAN NORMAN LAKES RESERVOIR,GRANADA HLLS,91344,12,0,"15800
",,"RINALDI
GRANADA HLLS, California 91344
(34.27926422000007, -118.49774604199996)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,744,*,ND,VAN NUYS RECREATION CENTER,VAN NUYS RECREATION CENTER,VAN NUYS,91405,6,0,"14301
",,"VANOWEN
VAN NUYS, California 91405
(34.193933220000076, -118.44435232299998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,744,A,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,,91423,6,0,"4955
",,"HAZELTINE
California 91423
(34.155393383000046, -118.43997257799998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,744,B,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,,91405,6,0,"6817
",,"TYRONE
California 91405
(34.199721400000044, -118.44435852699996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,744,C,ND,VAN NUYS RECREATION CENTER,,VAN NUYS,91405,6,0,"14303
",,"VANOWEN
VAN NUYS, California 91405
(34.193933220000076, -118.44435232299998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,748,*,ND,V.NUYS/SHER.OAKS-PARK/REC CTR,V.NUYS/SHER.OAKS-PARK/REC CTR,VAN NUYS,91423,2,0,"14201
",,"HUSTON
VAN NUYS, California 91423
(34.159471222000036, -118.42613861899997)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,748,A,ND,V.NUYS/SHER.OAKS-PARK/REC CTR,V.NUYS/SHER.OAKS-PARK/REC CTR,VAN NUYS,91423,2,0,"14400
",,"HARTSOOK
VAN NUYS, California 91423
(34.163952781000035, -118.44777958599997)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,748,B,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,VAN NUYS,91403,2,0,"5056
",,"VAN NUYS
VAN NUYS, California 91403
(34.155849584000066, -118.44868116499998)","BL
"
50,R&P,748,C,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,VAN NUYS,91423,2,0,"5001
",,"HAZELTINE
VAN NUYS, California 91423
(34.155393383000046, -118.43997257799998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,748,D,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,VAN NUYS,91423,2,0,"4951
",,"HAZELTINE
VAN NUYS, California 91423
(34.155393383000046, -118.43997257799998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,748,E,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,VAN NUYS,91423,5,0,"14105
",,"HUSTON
VAN NUYS, California 91423
(34.159471222000036, -118.42613861899997)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,748,F,ND,VN/ SHERMAN OAKS REC & PARKS SERVICE,,VAN NUYS,91423,2,0,"14101
",,"HUSTON
VAN NUYS, California 91423
(34.159471222000036, -118.42613861899997)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,748,G,ND,VN/SHERMAN OAKS REC & PARKS SERVICE,,VAN NUYS,91403,2,0,"5050
",,"VAN NUYS
VAN NUYS, California 91403
(34.155849584000066, -118.44868116499998)","BL
"
50,R&P,750,*,ND,V.NUYS MULT-PURP/COMMUNITY CTR,ERNANI BERNARDI SR. CTZN CTR,VAN NUYS,91401,6,0,"6514
",,"SYLMAR
VAN NUYS, California 91401
(34.177915374000065, -118.44651436299995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,750,A,ND,PUBLIC BLDG FACILITY,PUBLIC BLDG FACILITY,VAN NUYS,91401,6,0,"14353
",,"HAMLIN
VAN NUYS, California 91401
(34.18866365200006, -118.44870112699999)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,750,B,ND,INDEPENDENT LIVING,PUBLIC BLDG FACILITY,VAN NUYS,91401,6,0,"14354
",,"HAYNES
VAN NUYS, California 91401
(34.18968189200007, -118.44260776399994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,752,*,ND,VENICE BEACH OCEAN FRONT WALK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,0,"2300
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,A,ND,VENICE BEACH OCEAN FRONT WALK,RESTROOM,VENICE,90291,6,0,"298
",,"ROSE
VENICE, California 90291
(33.99905896100006, -118.47104779899996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,752,B,ND,VENICE BEACH OCEAN FRONT WALK,RESTROOM,VENICE,90291,6,0,"826
",,"BROOKS
VENICE, California 90291
(33.99397446000006, -118.47050154799996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,752,C,ND,VENICE BEACH OCEAN FRONT WALK,TENNIS COURT-IRRIGATION,VENICE,90291,6,0,"2100
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,D,ND,VENICE BEACH OCEAN FRONT WALK,PIER/IRRIGATION & WASH,VENICE,90291,6,0,"3000
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,E,ND,VENICE BEACH OCEAN FRONT WALK,BRKS AV RESTROOM/IRRIGATION,VENICE,90291,6,0,"826
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,F,ND,VENICE BEACH OCEAN FRONT WALK,RESTROOM,VENICE,90291,6,0,"1400
",,"HORIZON
VENICE, California 90291
(33.988268567000034, -118.47348866299996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,752,G,ND,VENICE BEACH OCEAN FRONT WALK,IRRIGATION,VENICE,90291,6,0,"152
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,H,ND,VENICE BEACH OCEAN FRONT WALK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,0,"1700
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,I,ND,VENICE BEACH OCEAN FRONT WALK,HORIZON AV RESTROOM & IRRIGATION,VENICE,90291,6,0,"1400
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,752,J,ND,VENICE BEACH OCEAN FRONT WALK,VENICE BEACH BULLHORN,MARINADELREY,90292,6,0,"3101
",,"OCEAN FRONT
MARINADELREY, California 90292
(33.972171021000065, -118.46114429699998)","WK
"
50,R&P,752,K,,REC & PARKS SERVICE,REC & PARKS SERVICE,,90291,0,0,"298
",,"OCEAN FRONT
California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,754,*,ND,VENICE RECREATION CENTER,VENICE RECREATION CENTER,VENICE,90291,11,0,"1531
",,"OCEAN FRONT
VENICE, California 90291
(33.98768929600004, -118.47437509899999)","WK
"
50,R&P,756,*,SD,VENICE POOL,VENICE POOL,VENICE,90066,11,0,"2401
",,"WALGROVE
VENICE, California 90066
(34.001376796000045, -118.44952106399995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,756,A,SD,REC & PARKS SERVICE,REC & PARKS SERVICE,VENICE,90066,11,0,"2490
",,"WALGROVE
VENICE, California 90066
(34.001376796000045, -118.44952106399995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,756,B,SD,REC & PARKS SERVICE,,VENICE,90066,11,0,"2470
",,"WALGROVE
VENICE, California 90066
(34.001376796000045, -118.44952106399995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,759,*,SD,VENICE RESERVOIR,VENICE RESERVOIR,VENICE,90066,6,0,"3200
",,"GRANDVIEW
VENICE, California 90066
(34.00215095400006, -118.42903966199998)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,762,*,ND,VERDUGO MOUNTAIN PARK,VERDUGO MOUNTAIN PARK,SUN VALLEY,91504,2,0,"9121
",,"CABRINI
SUN VALLEY, California 91504
(34.21159335600004, -118.34281057199996)","DR
"
50,R&P,764,*,ND,VERDUGO HILLS HIGH SCHOOL,VERDUGO HILLS POOL,VERDUGO HLLS,91042,2,0,"10654
",,"IRMA
VERDUGO HLLS, California 91042
(34.26196380600004, -118.30076033299997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,766,*,,VISTA DEL MAR PARK - IRRIGATION,VISTA DEL MAR PARK,PLAYA DEL REY,90293,0,0,"8260
",,"VISTA DEL MAR
PLAYA DEL REY, California 90293
(33.942756614000075, -118.44118102299996)",
50,R&P,768,*,SD,VERMONT PARKWAY,VERMONT PARKWAY,LOS FELIZ,90027,4,0,"4700
","N
(39.99999921300008, 126.99999930000001)","VERMONT
LOS FELIZ, California 90027
(34.10546214900006, -118.29236751399998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,768,A,SD,VERMONT PARKWAY,IRRIGATION,LOS ANGELES,90027,4,0,"2409
","N
(39.99999921300008, 126.99999930000001)","VERMONT
LOS ANGELES, California 90027
(34.10546214900006, -118.29236751399998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,768,B,SD,VERMONT PARKWAY,IRRIGATION,LOS ANGELES,90027,4,0,"2547
","N
(39.99999921300008, 126.99999930000001)","VERMONT
LOS ANGELES, California 90027
(34.10546214900006, -118.29236751399998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,768,C,SD,VERMONT PARKWAY,IRRIGATION,LOS ANGELES,90027,4,0,"2645
","N
(39.99999921300008, 126.99999930000001)","VERMONT
LOS ANGELES, California 90027
(34.10546214900006, -118.29236751399998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,768,D,SD,VERMONT PARKWAY,,LOS ANGELES,90027,4,,"2601
",,"VERMONT CYN
LOS ANGELES, California 90027
(34.12244407900005, -118.29691554699997)","RD
(44.15388848100008, 16.289998725000032)"
50,R&P,770,*,ND,VIKING PARK,VIKING PARK,NORTHRIDGE,91326,12,0,"11480
",,"VIKING
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,770,A,ND,VIKING PARK  - REC & PARKS SERVICE,REC & PARKS SERVICE,NORTHRIDGE,91326,12,0,"11531
",,"AMIGO
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,771,*,ND,VILLA CABRINI PARK,,SUN VALLEY,91352,2,0,"9299
",,"CABRINI
SUN VALLEY, California 91352
(34.22551030600005, -118.37651723599998)","DR
"
50,R&P,771,A,ND,VILLA CABRINI PARK,VILLA CABRINI PARK,SUN VALLEY,91352,2,0,"9121
",,"CABRINI
SUN VALLEY, California 91352
(34.22551030600005, -118.37651723599998)","DR
"
50,R&P,772,*,SD,VERMONT SQUARE,VERMONT SQUARE,LOS ANGELES,90037,9,0,"1248
","W
(31.802379474000077, -97.09166989999994)","47TH
LOS ANGELES, California 90037
(34.00349356000004, -118.28709702299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,772,A,SD,REC & PARKS SERVICE,REC & PARKS SERVICE,,90037,9,0,"1250
","W
(31.802379474000077, -97.09166989999994)","47TH
California 90037
(34.00349356000004, -118.28709702299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,772,B,SD,REC & PARKS SERVICE,,,90037,9,0,"1224
","W
(31.802379474000077, -97.09166989999994)","47TH
California 90037
(34.00349356000004, -118.28709702299994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,776,*,SD,VISTA DEL MAR PARK,VISTA DEL MAR PARK,PLAYA DL REY,90293,6,0,"8200
",,"VISTA DEL MAR
PLAYA DL REY, California 90293
(33.942756614000075, -118.44118102299996)","BL
"
50,R&P,778,*,ND,VICTORY/VINELAND PARK,VICTORY/VINELAND PARK,N. HOLLYWOOD,91606,2,0,"11117
",,"VICTORY
N. HOLLYWOOD, California 91606
(34.18668965300003, -118.39343677799997)","BL
"
50,R&P,780,*,SD,VINEYARD RECREATION CENTER,VINEYARD RECREATION CENTER,LOS ANGELES,90016,10,0,"2942
",,"VINEYARD
LOS ANGELES, California 90016
(34.03160853900005, -118.34413135499994)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,784,*,SD,WABASH RECREATION CENTER,WABASH RECREATION CENTER,BOYLE HGHTS,90033,14,0,"2765
",,"WABASH
BOYLE HGHTS, California 90033
(34.05143185500003, -118.20016251299995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,784,A,SD,WABASH RECREATION CENTER,,BOYLE HGHTS,90033,14,0,"2755
",,"WABASH
BOYLE HGHTS, California 90033
(34.05143185500003, -118.20016251299995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,785,*,ND,WARNER RANCH PARK,WARNER RANCH PARK,CANOGA PARK,91367,3,0,"5800
",,"TOPANGA CANYON
CANOGA PARK, California 91367
(34.17645747600005, -118.60583322599996)","BL
"
50,R&P,785,A,ND,WARNER RANCH PARK PAVILLION,WARNER RANCH PARK PAVILLION,CANOGA PARK,91367,3,0,"21820
","W
(31.802379474000077, -97.09166989999994)","CALIFA
CANOGA PARK, California 91367
(34.177211466000074, -118.60234481499998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,785,B,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91367,0,0,"5998
",,"TOPANGA CANYON
California 91367
(34.17645747600005, -118.60583322599996)","BL
"
50,R&P,786,*,ND,WATTLES GARDENS PARK,WATTLES GARDENS PARK,HOLLYWOOD,90046,13,0,"7550
",,"HOLLYWOOD
HOLLYWOOD, California 90046
(34.10166631100003, -118.35549298599994)","BL
"
50,R&P,786,A,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,,90046,4,0,"1824
","N
(39.99999921300008, 126.99999930000001)","CURSON
California 90046
(34.10478531100006, -118.35572317099997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,786,B,,REC & PARKS SERVICE,REC & PARKS SERVICE,LOS ANGELES,90046,0,0,"1850
","N
(39.99999921300008, 126.99999930000001)","CURSON
LOS ANGELES, California 90046
(34.10478531100006, -118.35572317099997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,788,*,SD,WATTS SENIOR CITIZEN CENTER,WATTS SENIOR CITIZEN CENTER,WATTS,90002,15,0,"9916
",,"MAIE
WATTS, California 90002
(33.95290746500007, -118.24463429999997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,790,*,ND,WEST HILLS PARK,,Los Angeles,91307,3,,"7021
",,"VALLEY CIRCLE
Los Angeles, California 91307
(34.19334135400004, -118.65679282199994)","BL
"
50,R&P,790,A,ND,WEST HILLS PARK,,Los Angeles,91307,3,,"7011
",,"VALLEY CIRCLE
Los Angeles, California 91307
(34.19334135400004, -118.65679282199994)","BL
"
50,R&P,790,B,ND,WEST HILLS PARK,,Los Angeles,91307,3,,"7011
",,"VALLEY CIRCLE
Los Angeles, California 91307
(34.19334135400004, -118.65679282199994)","BL
"
50,R&P,791,*,ND,BEE CANYON PARK,BEE CANYON PARK,GRANADAHILLS,91344,12,0,"13101
",,"MEADOWLARK
GRANADAHILLS, California 91344
(34.30328863500006, -118.50875069199998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,791,A,ND,BEE CANYON PARK,BEE CANYON PARK,GRANADAHILLS,91344,12,0,"13105
",,"MEADOWLARK
GRANADAHILLS, California 91344
(34.30328863500006, -118.50875069199998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,791,B,ND,BEE CANYON PARK,BEE CANYON PARK,GRANADAHILLS,91344,12,0,"13103
",,"MEADOWLARK
GRANADAHILLS, California 91344
(34.30328863500006, -118.50875069199998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,791,C,ND,BEE CANYON PARK,BEE CANYON PARK,GRANADAHILLS,91344,12,0,"13151
",,"MEADOWLARK
GRANADAHILLS, California 91344
(34.30328863500006, -118.50875069199998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,792,*,ND,WEDDINGTON PARK SOUTH,WEDDINGTON PARK SOUTH,N. HOLLYWOOD,91602,4,0,"10600
",,"VALLEY HEART
N. HOLLYWOOD, California 91602
(34.15134106200003, -118.36907858599994)","DR
"
50,R&P,792,A,ND,WEDDINGTON PARK & REC CTR,TWO FIELD HOUSES,STUDIO CITY,91602,4,0,"10844
",,"ACAMA
STUDIO CITY, California 91602
(34.15134106200003, -118.36907858599994)","ST
(10.916668402000028, 38.64999824900008)"
50,R&P,792,B,ND,WEDDINGTON PARK,WEDDINGTON PARK,STUDIO CITY,91604,4,0,"10773
",,"BLUFFSIDE
STUDIO CITY, California 91604
(34.14088930200006, -118.36740521099995)","DR
"
50,R&P,792,D,,REC & PARKS SERVICE,REC & PARKS SERVICE,,91604,0,0,"10781
",,"BLUFFSIDE
California 91604
(34.14088930200006, -118.36740521099995)","DR
"
50,R&P,792,E,,REC & PARKS SERVICE,REC & PARKS SERVICE,STUDIO CITY,91604,0,0,"10690
",,"VALLEY HEART
STUDIO CITY, California 91604
(34.14753184700004, -118.39335092699997)","DR
"
50,R&P,792,F,,REC & PARKS SERVICE,REC & PARKS SERVICE,STUDIO CITY,91604,0,0,"10750
",,"VALLEY HEART
STUDIO CITY, California 91604
(34.14753184700004, -118.39335092699997)","DR
"
50,R&P,792,G,ND,WEDDINGTON PARK,,STUDIO CITY,91604,4,,"10775
",,"BLUFFSIDE
STUDIO CITY, California 91604
(34.14088930200006, -118.36740521099995)","DR
"
50,R&P,795,*,ND,WEST HILLS PARK,WEST HILLS PARK,WEST HILLS,91304,3,0,"7000
",,"SHADE TREE
WEST HILLS, California 91304
(34.22192133200008, -118.60967892099995)","LN
"
50,R&P,796,*,SD,WESTCHESTER RECREATION CENTER,REC & PARKS RECLAIMED WATER,WESTCHESTER,90045,11,0,"7000
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,796,A,SD,WESTCHESTER RECREATION CENTER,WESTCHESTER RECREATION CENTER,WESTCHESTER,90045,11,0,"8740
",,"LINCOLN
WESTCHESTER, California 90045
(33.95318157300005, -118.40109158899998)","BL
"
50,R&P,796,B,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,WESTCHESTER,90045,11,0,"8814
",,"LINCOLN
WESTCHESTER, California 90045
(33.95318157300005, -118.40109158899998)","BL
"
50,R&P,799,*,ND,WILDLIFE REFUGE AREA,WILDLIFE REFUGE AREA,VAN NUYS,91436,3,0,"15400
",,"BURBANK
VAN NUYS, California 91436
(34.171670181000025, -118.49878591299995)","BL
"
50,R&P,800,*,ND,WESTMINSTER RECREATION CENTER,WESTMINSTER RECREATION CENTER,VENICE,90066,11,0,"1234
",,"PACIFIC
VENICE, California 90066
(34.00271078700007, -118.43286902799997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,801,*,ND,WESTWOOD PARK,WESTWOOD PARK,WESTWOOD,90024,5,0,"1395
",,"VETERAN
WESTWOOD, California 90024
(34.06136034300005, -118.44023674099998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,801,A,ND,WESTWOOD RECREATION CENTER,COMMUNITY BUILDING,WESTWOOD,90025,5,27000,"1350
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTWOOD, California 90025
(34.045183888000054, -118.45025632399995)","BL
"
50,R&P,801,B,ND,WESTWOOD RECREATION CENTER,WESTWOOD RECREATION CENTER,WESTWOOD,90025,5,0,"11161
",,"OHIO
WESTWOOD, California 90025
(34.045183888000054, -118.45025632399995)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,801,C,ND,WESTWOOD PARK,WESTWOOD PARK,WESTWOOD,90024,5,0,"1375
",,"VETERAN
WESTWOOD, California 90024
(34.06136034300005, -118.44023674099998)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,801,D,ND,REC & PARKS SERVICE,REC & PARKS SERVICE,LOS ANGELES,90016,5,0,"2535
","S
(36.99999657200004, 127.49999749000006)","GENESEE
LOS ANGELES, California 90016
(34.028881427000044, -118.35308896599997)","AV
(13.349998027000026, 98.53332737400007)"
50,R&P,801,E,ND,PUBLIC SERVICE,PERMANENT TREE LIGHT,LOS ANGELES,90024,5,0,"1001
",,"WESTWOOD
LOS ANGELES, California 90024
(34.066472850000025, -118.44521595599997)","BL
"
